first_name,last_name,pesel,city
ZOFIA,FĄFARA,93122709226,GDAŃSK
POLA,SMIRNOVA,60051939547,OLSZTYN
ANTONI,CZUBEK,75041556995,TYCHY
ARTUR,LUTY,97070917898,SOSNOWIEC
ANASTAZJA,LAMCH,68062121207,WROCŁAW
GABRIEL,GRABAREK,87101903951,BIAŁYSTOK
WOJCIECH,WŁODARCZAK,65081619354,ŁÓDŹ
HANNA,DOROSZKIEWICZ,68050872541,ZABRZE
KLARA,KONECKA,52102419943,KATOWICE
LILIANA,SZEFLER,72050407582,WARSZAWA
ALAN,GONTAREK,88040812014,GDYNIA
HELENA,MICHNO,54030306821,CZĘSTOCHOWA
MIŁOSZ,KOPIJ,94081839999,WARSZAWA
NADIA,JÓZEFCZAK,94020198523,RYBNIK
WIKTORIA,NADOLSKA,77062384441,TORUŃ
OLIWIER,KURCZYK,61041570995,SZCZECIN
MILENA,GOMUŁKA,77082534369,RADOM
GABRIELA,MAJCHEREK,91120795701,KATOWICE
PIOTR,ADAMCZAK,91030567097,ŁÓDŹ
GABRIEL,MATUSZAK,48102871334,RYBNIK
NINA,OCZKOWICZ,82031305908,OPOLE
MARIA,BORUŃ,80081532962,WROCŁAW
KRZYSZTOF,GAŁECKI,49090522594,CZĘSTOCHOWA
ALAN,BANASZKIEWICZ,61012561857,GDYNIA
TYMON,FYDRYCH,62081779115,OLSZTYN
JAN,WAWRZYN,67021436452,LUBLIN
MAJA,SKRABA,67030128023,GDYNIA
JAKUB,SADZA,74062411995,GDYNIA
ANTONI,SKRZYŃSKI,53091808811,GLIWICE
MAJA,SUWALSKA,89071742885,OPOLE
PAWEŁ,OSIECKI,85100242513,KRAKÓW
ANASTAZJA,DRĄŻKOWSKA,80091536707,KRAKÓW
KAZIMIERZ,CHWALISZ,76012194350,KATOWICE
KSAWERY,MĄDRZAK,87072505779,CZĘSTOCHOWA
MAJA,JARZYNA,93021013383,GLIWICE
DANIEL,CHMAL,82092239398,RADOM
BLANKA,SUCHECKA,71111322305,WROCŁAW
NIKOLA,CHWALIŃSKA,78060244045,RADOM
PIOTR,KARPETA,67101241492,LUBLIN
ANNA,CHEŁMECKA,83062576628,ZABRZE
TOMASZ,GŁOWA,52060250630,LUBLIN
LAURA,KUDŁACZ,70052531065,KIELCE
CEZARY,SZPUNAR,86031352112,KRAKÓW
ŁUCJA,MIGOŃ,73080941801,POZNAŃ
IGNACY,ROJEWSKI,60091214358,GDYNIA
MARTYNA,GARLICKA,96091605782,GDYNIA
BLANKA,ZWOLIŃSKA,56092165640,ZABRZE
LEON,STAWIARSKI,68122308473,SOSNOWIEC
KAROLINA,OCHNIK,87041245322,POZNAŃ
CEZARY,KNAPIK,81042684037,KATOWICE
MARCELINA,GOLIS,62112682407,RYBNIK
NIKODEM,KRĘŻOŁEK,71041495795,ŁÓDŹ
ZUZANNA,WOŁOCH,60012114923,WROCŁAW
KRZYSZTOF,JASINA,90020705054,SZCZECIN
MARIA,ALBIŃSKA,57060290409,RADOM
TADEUSZ,ŁACHUT,60102725832,POZNAŃ
BARTŁOMIEJ,PADŁO,96031633392,TORUŃ
JAGODA,MOCZULSKA,50081893207,OLSZTYN
NATAN,SZAJNA,95101999719,OLSZTYN
JULIAN,STYRNA,58040895498,WARSZAWA
CEZARY,ADAMUS,55051378692,OLSZTYN
MACIEJ,ZAKHAROV,73070426837,TORUŃ
IGOR,BUDKOWSKI,61011602556,KRAKÓW
WERONIKA,KŁODA,71041302842,BYTOM
KAROL,TŁUCZEK,84102696015,SZCZECIN
LIWIA,BRACHA,50010604980,SZCZECIN
LEON,ŁAZOWSKI,81100150337,CZĘSTOCHOWA
MICHAŁ,ŻUBROWSKI,49031166738,CZĘSTOCHOWA
WIKTOR,SZALAST,60072840338,GDAŃSK
JULIA,LEMANOWICZ,76051649624,OPOLE
LIWIA,STUDZIŃSKA,92011391845,ZABRZE
LEON,STĘPLEWSKI,58090153511,SZCZECIN
GABRIEL,PACIOREK,87082519236,GLIWICE
KAROL,WITKO,64042145539,GDAŃSK
BARTOSZ,ZADORA,60082687615,GDAŃSK
MAJA,KARPIŃSKA,72092721341,BYDGOSZCZ
MAJA,GRUSZECKA,84031027381,RYBNIK
DAWID,MENDEL,94020318374,LUBLIN
NATAN,FIEDOR,80040531455,OLSZTYN
IGNACY,WICZKOWSKI,78110608616,WARSZAWA
ALEKSANDRA,DOBROGOWSKA,93032694789,RZESZÓW
MAKSYMILIAN,DEMBIŃSKI,97110351910,ŁÓDŹ
MILENA,GIERA,51050951404,ZABRZE
LENA,SŁYSZ,84090944269,ZABRZE
IGOR,RYFA,48072307533,KIELCE
KORNELIA,LEWEK,57122786244,TORUŃ
ANIELA,SIEKIERSKA,59092159146,CZĘSTOCHOWA
WIKTORIA,SUCHOCKA,77071307285,SOSNOWIEC
FILIP,KUDLIŃSKI,72102636575,KRAKÓW
STANISŁAW,PESTA,85042676254,OLSZTYN
MATYLDA,POLEWSKA,62091725305,ZABRZE
AGATA,BRANDYS,94082153303,RYBNIK
AGATA,TWAROWSKA,70050520903,TYCHY
LEON,SALACHNA,67101272891,RZESZÓW
ANIELA,GRZEMSKA,72072487906,TORUŃ
ANNA,ZIÓŁKOWSKA,70042201921,CZĘSTOCHOWA
BARBARA,STRUG,68041866542,SZCZECIN
ALEKSANDER,PALECZNY,60110367154,SOSNOWIEC
HENRYK,CZENCZEK,86112201977,GDAŃSK
KACPER,MENCEL,94092845691,OPOLE
MIA,BOGUSZ,73061803769,CZĘSTOCHOWA
CEZARY,NITKA,95051771656,GLIWICE
HELENA,ROSTKOWSKA,47091399906,RADOM
FABIAN,JACHIMCZAK,55112869533,KATOWICE
NIKOLA,NOSARZEWSKA,89060894065,GDAŃSK
MARCELINA,ROSZCZYK,55022462820,TORUŃ
HANNA,STRZAŁKA,51070233822,TYCHY
ARTUR,CHMAL,70110378751,RADOM
JULIA,MARCINISZYN,66092433281,RZESZÓW
ZUZANNA,WINNIK,55051625345,SZCZECIN
LEON,NIESŁONY,68090738858,KRAKÓW
OSKAR,WACHNIK,85082845995,RZESZÓW
BARTŁOMIEJ,KOSTEK,74111388118,TYCHY
KAZIMIERZ,WIECHEĆ,90110940332,OLSZTYN
NIKOLA,MOCZYŃSKA,97121171748,ŁÓDŹ
IGNACY,DORAWA,59050483078,POZNAŃ
HUBERT,KORDYS,95071708454,WARSZAWA
JAKUB,KUCZEK,88040599510,TORUŃ
JAGODA,KAROŃ,60042498827,WARSZAWA
HENRYK,OLAK,58071978834,TORUŃ
BLANKA,MYSŁEK,61111584100,RZESZÓW
ANNA,SZYDLIK,67120917140,RZESZÓW
OLIWIA,KOŚLA,82090223162,ZABRZE
JAGODA,ANTONIUK,85101453865,LUBLIN
NIKOLA,WOŁKOWSKA,94081735040,RADOM
DOMINIK,DUSZAK,67092628019,CZĘSTOCHOWA
KAJA,FILIŃSKA,90021918384,BIAŁYSTOK
KSAWERY,WICHER,84062858670,ŁÓDŹ
KRZYSZTOF,SOSNÓWKA,89022636012,KIELCE
KLARA,KARAŚ,86082185788,GLIWICE
SARA,KUBIENIEC,68102068100,TYCHY
IGNACY,HAHN,97010900376,WARSZAWA
RÓŻA,KMIECIŃSKA,57011920083,TORUŃ
MICHAŁ,CZUPRYNIAK,57062603190,RZESZÓW
ŁUCJA,FELIŃSKA,75021536186,KATOWICE
LENA,TKACH,53011153748,WROCŁAW
HELENA,MANIKOWSKA,61101458960,SOSNOWIEC
DOMINIK,BRYLEWSKI,54030551637,KIELCE
ANASTAZJA,PĘCZEK,55090469823,SOSNOWIEC
NINA,RZESZOWSKA,56122899003,ZABRZE
PAWEŁ,GASIŃSKI,81080352151,BIAŁYSTOK
KACPER,KSIĘŻAK,63102613770,SOSNOWIEC
MACIEJ,TOMASIK,66081338172,LUBLIN
KAROLINA,ZACHAREWICZ,55030363803,KRAKÓW
ALICJA,MATVIIENKO,52082591943,WARSZAWA
RÓŻA,ILNICKA,90071899621,RADOM
LENA,CHORĄŻYCZEWSKA,87061354149,LUBLIN
AMELIA,SKRZYDLEWSKA,63092003207,TORUŃ
MACIEJ,KUCHERENKO,70030621274,SZCZECIN
JULIAN,OLEŚ,48120180736,CZĘSTOCHOWA
DOMINIK,RATUSZNY,83081109378,OLSZTYN
BARTOSZ,DUSZAK,98110155252,WROCŁAW
IGNACY,KLOSKOWSKI,54092442571,KIELCE
LENA,MAZIK,52061392280,WARSZAWA
MATYLDA,CICHA,91101842746,KATOWICE
ALEKSANDER,PODLEWSKI,78050725952,TORUŃ
WIKTORIA,ZBOROWSKA,56060393060,CZĘSTOCHOWA
MATYLDA,LOCH,97100234964,OLSZTYN
MARCEL,HOLEKSA,81050216812,RADOM
FILIP,GRABEK,54050575494,TYCHY
BARBARA,TRĘBICKA,85041159908,SZCZECIN
LIWIA,FITA,77042531784,KATOWICE
WERONIKA,ŁUCZAJ,49080853500,TORUŃ
MAKSYMILIAN,SZYMAŃCZAK,88091416878,RADOM
MARCELINA,TOMALA,88092858987,WARSZAWA
ANIELA,STAŃCZYK,48070251988,BYTOM
FRANCISZEK,WOŚ,97052801873,BYDGOSZCZ
AMELIA,POLAK,50091668502,KIELCE
ADAM,DANIELSKI,91031451891,POZNAŃ
MARIA,GARA,56041983209,CZĘSTOCHOWA
ALEKSANDRA,PAWLACZEK,90090135686,KRAKÓW
ZOFIA,KŁODNICKA,64120981724,LUBLIN
HANNA,LIZUREJ,76091932925,ŁÓDŹ
NATALIA,GNATOWSKA,78031312308,CZĘSTOCHOWA
DOMINIK,ZUBEL,50041458615,TYCHY
BLANKA,NICEWICZ,72081328967,ŁÓDŹ
ADAM,ROGÓŻ,86012233197,KATOWICE
KRZYSZTOF,ROSKOSZ,63120928117,GDAŃSK
JAGODA,KRZAN,74080341825,GDYNIA
TOMASZ,SIUDEK,85071708157,WROCŁAW
NADIA,BUJACZ,90082679406,OLSZTYN
BLANKA,TCHÓRZ,52122645509,TYCHY
WOJCIECH,RAJSKI,99072874098,GDYNIA
KSAWERY,DENIS,63071319334,BYTOM
OSKAR,KOLOMIIETS,97101992375,SZCZECIN
GABRIELA,CHYLAK,89011701701,POZNAŃ
NATAN,POSTAWA,92111213931,WROCŁAW
HELENA,ZAPALSKA,78021683487,KRAKÓW
KLARA,GRZYWIŃSKA,81051214968,ZABRZE
NELA,RABIEJ,89022395803,BYTOM
OLIWIER,PONOMARENKO,76042733115,GDYNIA
JULIAN,BOHDAN,57101452716,BIAŁYSTOK
DAWID,BUCHTA,85091991236,LUBLIN
RÓŻA,ŻARNOWSKA,88072381349,WROCŁAW
ANASTAZJA,CHUDZICKA,77111268863,OPOLE
BRUNO,NOSAL,71040527879,BYDGOSZCZ
PAWEŁ,SUCHOŃ,50111607353,KRAKÓW
NATAN,KATA,72072311251,OPOLE
MIA,SŁABY,81010353805,WROCŁAW
MATEUSZ,WRÓBEL,59101997538,BIAŁYSTOK
LIWIA,ZARZECZNA,52081641720,RYBNIK
WOJCIECH,PŁONKA,78092156013,OLSZTYN
JAGODA,KUT,78052464621,GDYNIA
MICHAŁ,CHALECKI,89062418637,POZNAŃ
FABIAN,GRZEGOREK,56122760712,RYBNIK
IGA,ROSZKO,64092558385,OPOLE
BRUNO,KORNOBIS,95091438095,GDYNIA
LAURA,KRAKOWSKA,92032075848,ZABRZE
ŁUCJA,MITEK,52112175145,KRAKÓW
WOJCIECH,STRAWA,92031533631,KRAKÓW
DAWID,ZARANEK,49012794750,TYCHY
ALEKSANDRA,ŁUKASZCZYK,59081775461,WROCŁAW
DOMINIK,BIEŃKO,80030870533,OLSZTYN
DAWID,MESJASZ,92041953512,OLSZTYN
ALAN,MAJORCZYK,87101389831,WROCŁAW
FRANCISZEK,MOSKALIK,55090642856,RADOM
WIKTORIA,ZAWIŁA,84062490989,GDAŃSK
TOMASZ,KATA,93070969170,ŁÓDŹ
NATAN,BAZAN,54122486496,OPOLE
MAKSYMILIAN,SARAN,75030926179,KATOWICE
CEZARY,ŁABAJ,77092344291,RZESZÓW
ANIELA,KOŚCIELAK,67060739024,BYDGOSZCZ
KRZYSZTOF,GROCHALA,62030918338,GDAŃSK
KAJA,DROŻDŻYŃSKA,86021324505,WARSZAWA
TYMON,DEPTUŁA,63080543639,OLSZTYN
MAGDALENA,PELCZARSKA,87101294382,BYDGOSZCZ
GABRIEL,PIETRUS,95051088778,ZABRZE
MAGDALENA,SYKAŁA,76102447784,GDAŃSK
ARTUR,ZAITSEV,73051872897,RZESZÓW
ANTONINA,ŚCISŁOWSKA,60062442101,BYDGOSZCZ
AGATA,BŹDZIUCH,47091092706,CZĘSTOCHOWA
MARCEL,KRZEMPEK,60011844895,BIAŁYSTOK
ANTONINA,STRADOMSKA,60032018947,GDAŃSK
LIWIA,PAUL,93011413787,BYTOM
RÓŻA,MAŁYSZKO,70060635662,KRAKÓW
FILIP,RYSZEWSKI,48061359652,ŁÓDŹ
ANNA,MUSIOLIK,56030617527,KATOWICE
ŁUCJA,MROZIK,60072093520,KRAKÓW
OLIWIA,FUDAŁA,86011919906,TYCHY
FRANCISZEK,JAKUBIUK,92090752599,SOSNOWIEC
AGATA,IDZIAK,81102670344,WROCŁAW
NATAN,GOŁKOWSKI,92072298612,BYDGOSZCZ
ANTONI,POLCZYK,83082324416,BYTOM
TYMON,ZAJĄCZKOWSKI,90010400899,GDYNIA
WIKTOR,DUBIŃSKI,97102542553,GDYNIA
AMELIA,ŻELAZEK,53080171082,POZNAŃ
MILENA,KAŹMIERSKA,85010729626,WARSZAWA
EMILIA,SOBIESIAK,92020990620,POZNAŃ
OLIWIA,BENDER,69081589103,ŁÓDŹ
ALAN,LIBER,90092459935,SZCZECIN
RÓŻA,TOBOREK,84111874081,WARSZAWA
LAURA,KRAWCZUK,62082531188,WROCŁAW
NATAN,PISARSKI,62071437315,SZCZECIN
NIKOLA,FLESZAR,85102602204,ŁÓDŹ
ANTONI,SZOŁTYSEK,64082738939,KATOWICE
KACPER,NAPIERAJ,99111386996,ŁÓDŹ
NADIA,ARCHACKA,93040565020,SZCZECIN
KAZIMIERZ,WALTER,69071541958,RYBNIK
MICHALINA,CZUBIŃSKA,55062888565,SOSNOWIEC
LIWIA,WĄSEK,97031534806,RYBNIK
KAROLINA,PASIECZNA,61020645823,RZESZÓW
ALICJA,WARZOCHA,89060780328,KRAKÓW
MAJA,OLSZOWA,79090380025,ŁÓDŹ
KRZYSZTOF,RYCHŁOWSKI,75111138891,POZNAŃ
ALAN,BULIŃSKI,63090511174,BIAŁYSTOK
NELA,TERKA,76071065786,ZABRZE
JAKUB,NICEWICZ,98052572392,LUBLIN
KRZYSZTOF,CIUPKA,52091874452,LUBLIN
ZUZANNA,BENTKOWSKA,93032850600,OLSZTYN
FILIP,PAWEŁKIEWICZ,51032489932,OPOLE
MILENA,ROBAKOWSKA,54081914064,KIELCE
JAGODA,DUKAT,90011416904,CZĘSTOCHOWA
NINA,BEDNARSKA,68020737260,GDAŃSK
KAJA,KWAS,50080421041,CZĘSTOCHOWA
LILIANNA,GUZEK,64080846962,GDAŃSK
BARBARA,ZMYSŁOWSKA,78122776867,WARSZAWA
GABRIEL,BIESAGA,67101851193,RYBNIK
IGOR,WOJTALA,60052438817,OLSZTYN
PIOTR,CHUDEK,49030728351,ŁÓDŹ
FILIP,HADAM,58032055839,GLIWICE
BARBARA,KOCIĘCKA,92092161603,TYCHY
IGOR,BAŃKOWSKI,65121378839,ŁÓDŹ
HANNA,DRWAL,58051801647,CZĘSTOCHOWA
MATYLDA,KĘPIŃSKA,88051426546,OLSZTYN
NINA,SKÓRA,59020520128,GDAŃSK
ANIELA,KOSIEC,80041289845,OLSZTYN
NATALIA,PŁOMIŃSKA,57070454028,TYCHY
HENRYK,PARZYSZEK,73050250713,BYDGOSZCZ
MIŁOSZ,GRZEGORZEWSKI,70120466218,KRAKÓW
KORNELIA,PRZYBYCIEŃ,79010798969,POZNAŃ
MACIEJ,STOKOWSKI,87050138974,OPOLE
MICHALINA,MATYSZEWSKA,99082095905,SZCZECIN
GABRIEL,SKAŁA,95060475674,GLIWICE
TYMON,MAGDZIARZ,48102450712,ŁÓDŹ
ALEKSANDRA,ROMANOWSKA,63021126525,KATOWICE
MARIA,KOLEK,91062550303,LUBLIN
MARIA,KOZERA,50081152187,BIAŁYSTOK
MARTYNA,MYRCIK,99032830501,OLSZTYN
LENA,OŻGA,66081641802,KIELCE
ANNA,DYKAS,74040669182,GDYNIA
HUBERT,KSIĄŻKIEWICZ,89021230452,SZCZECIN
NATALIA,ŚWIERC,72121509368,RADOM
LAURA,GREŃ,80122642501,ZABRZE
OSKAR,JÓZEFOWSKI,64092107555,RZESZÓW
LEON,ADAMIUK,72091418036,RYBNIK
NIKOLA,SYLDATK,70061890907,SOSNOWIEC
MACIEJ,NIEZGODA,65082622698,WARSZAWA
ZUZANNA,JERZAK,88100253688,LUBLIN
IGNACY,MOSUR,80121012999,ŁÓDŹ
ŁUCJA,MOLEK,54102338785,TYCHY
MICHALINA,PILICHOWSKA,71051060525,RYBNIK
KACPER,KROCZEK,58010938532,CZĘSTOCHOWA
IGA,PYRKOSZ,87102750668,SZCZECIN
FILIP,POPIELARZ,49052166757,BYDGOSZCZ
LAURA,KUSEK,56090412704,BIAŁYSTOK
MICHALINA,BRAŃKA,76111581681,OPOLE
JAN,DZIERŻANOWSKI,58071407199,GLIWICE
AMELIA,PLEWA,47091108604,SZCZECIN
STANISŁAW,BOROWIECKI,94011203212,SOSNOWIEC
ANNA,PIŃKOWSKA,91062670069,GDAŃSK
MAKSYMILIAN,JAREK,77121709153,KRAKÓW
MICHALINA,WARCZAK,76042112685,SZCZECIN
ŁUCJA,MATULKA,71121986801,TORUŃ
JAKUB,STEPANIUK,86092714130,GDAŃSK
DAWID,KONWERSKI,52010323515,GDAŃSK
EMILIA,KOPACKA,67022857743,KRAKÓW
OSKAR,STASIK,79080441918,WROCŁAW
RÓŻA,MODRZYŃSKA,64052692383,WROCŁAW
AMELIA,HOFFMANN,64071482945,KATOWICE
DOMINIK,OKŁA,88022397572,RYBNIK
WIKTOR,PRZYBYSZ,65112587290,BIAŁYSTOK
GABRIEL,MOSKWA,88122132950,KATOWICE
MARCELINA,BULSKA,61090183901,KIELCE
NELA,GĄBKA,69120810103,RYBNIK
NATAN,MACIOŁEK,47080394476,POZNAŃ
HELENA,OLIINYK,82022518664,ŁÓDŹ
FABIAN,WIKTOROWICZ,98010682091,BIAŁYSTOK
KAROLINA,KROCZAK,57051609843,BYTOM
FILIP,KOSAŁKA,60112092450,KRAKÓW
HENRYK,KRZYWICKI,52100167450,CZĘSTOCHOWA
ZUZANNA,CAP,89070792706,TYCHY
HENRYK,DREWNOWSKI,96022160055,CZĘSTOCHOWA
HENRYK,BĄBEL,61010483176,KIELCE
NIKOLA,BARTECZKO,48030223461,GDYNIA
RÓŻA,SONDEJ,72021270707,OPOLE
PAWEŁ,WITOŃ,80011456897,GDYNIA
HENRYK,NAPORA,77072454852,ŁÓDŹ
MARIA,LISIŃSKA,53071401027,SZCZECIN
KAROLINA,PIRÓG,90090566628,OLSZTYN
MICHAŁ,SŁOWIK,70110683413,SOSNOWIEC
FABIAN,LASZCZAK,69091836214,RYBNIK
MARTYNA,WOLNIAK,84041200305,WROCŁAW
KSAWERY,SKOLIK,89020814378,GDYNIA
KORNELIA,BOROWIECKA,70091534500,KATOWICE
JULIAN,RICHTER,86020721638,BYDGOSZCZ
BLANKA,PRĘTKA,80110233526,OPOLE
MATYLDA,KUSIŃSKA,86040971021,GLIWICE
WIKTORIA,KUBIŚ,66111016360,SZCZECIN
BLANKA,GWIZDAŁA,73090321243,OPOLE
HENRYK,PUCHACZ,97110715652,ŁÓDŹ
TYMON,MARJAŃSKI,82102823816,BYTOM
KSAWERY,STYPA,90120423916,CZĘSTOCHOWA
DAWID,GŁOWALA,92061167494,WROCŁAW
NATALIA,WOJNO,79081618926,ZABRZE
BRUNO,GRALA,68022804591,WARSZAWA
NINA,WOLNA,55092087065,KATOWICE
LIWIA,ŻELAZNA,89020152043,POZNAŃ
KRZYSZTOF,SOBCZUK,52072269177,RZESZÓW
ANIELA,MOCZKO,69120798205,KATOWICE
MICHAŁ,ZAWIASA,58072524175,LUBLIN
ANNA,SZUMIŃSKA,65090122245,CZĘSTOCHOWA
MARTYNA,BRĄGIEL,66120134562,SZCZECIN
NELA,GOŁDYN,78122767049,KIELCE
FILIP,KRZYSZTOFIAK,87111703077,SZCZECIN
MARCELINA,KOPIEC,88021601821,BIAŁYSTOK
MAGDALENA,ŁĘCZYCKA,83110807804,POZNAŃ
DAWID,LALIK,89020572731,LUBLIN
NATALIA,FRĄSZCZAK,69022037622,OLSZTYN
TADEUSZ,JĘDRA,84072819258,OLSZTYN
KAZIMIERZ,BABIAK,68110344554,POZNAŃ
MARCEL,PRZYBYŚ,69102269438,WROCŁAW
MARCELINA,ZARZECZNA,59110278442,OPOLE
MACIEJ,KALINKA,69042758218,SOSNOWIEC
MATYLDA,RYDZ,99102622665,BYTOM
HENRYK,WICHŁACZ,89091517057,SOSNOWIEC
ANNA,RABIEJ,80080228740,RZESZÓW
MIA,MAZGAJ,79041017622,OLSZTYN
LILIANA,ROMANOWICZ,68051055749,TORUŃ
BRUNO,DRZAŁ,50072707859,RYBNIK
KRZYSZTOF,SIEŃSKI,50051077638,ZABRZE
FILIP,SKRABA,62010329078,POZNAŃ
ANNA,BAJDA,60031289127,KATOWICE
CEZARY,WEJMAN,83080588431,ŁÓDŹ
SARA,PODKOWA,50052608226,RADOM
MILENA,SĘK,71020207808,LUBLIN
ROZALIA,PARDA,99011793046,TYCHY
MAJA,BYSTREK,94031566361,OLSZTYN
IGNACY,BARTNICKI,68100440939,BIAŁYSTOK
DOMINIK,DROBIK,88071793998,GDYNIA
ARTUR,KAWULA,54110393318,GLIWICE
DANIEL,SZCZĘSNY,67111917219,BYTOM
HELENA,KRYSZTOFIAK,74070196546,KRAKÓW
BARTOSZ,SUCHOMSKI,87011357794,OLSZTYN
IGA,CHOIŃSKA,71041765384,KATOWICE
HUBERT,BONISŁAWSKI,71040430911,WARSZAWA
AMELIA,CZERNEK,99051451388,BIAŁYSTOK
MARTYNA,MATRAS,83052239246,TORUŃ
KRZYSZTOF,DŁUGOZIMA,49090439337,SZCZECIN
PIOTR,PILICHOWSKI,54091470292,BYTOM
WIKTORIA,JANKOWSKA,49041118400,GLIWICE
WOJCIECH,PAWŁOWSKI,77110318256,WROCŁAW
CEZARY,KUCHARZEWSKI,48021432410,WROCŁAW
MATYLDA,KYCIA,70091061546,LUBLIN
LILIANNA,ŚREDNICKA,52102023967,WARSZAWA
LAURA,RICHTER,52092358127,BIAŁYSTOK
MICHALINA,ZACZYŃSKA,86111347185,RADOM
KAJA,KAPTUR,88072077523,LUBLIN
DAWID,JURCZAK,87111149073,POZNAŃ
ŁUCJA,FRANKIEWICZ,53081559881,SZCZECIN
MIŁOSZ,BARWIŃSKI,73112150896,WROCŁAW
GABRIEL,PAZIO,53010815395,RYBNIK
WERONIKA,MŁODAWSKA,99071698283,BIAŁYSTOK
BLANKA,LEWICKA,87082266429,RYBNIK
NIKOLA,MIECZKOWSKA,52031442242,GLIWICE
LILIANA,NIEDŹWIECKA,52060194486,OLSZTYN
FRANCISZEK,DANIELCZYK,62110281159,WROCŁAW
MICHALINA,GANCARCZYK,76051202006,ZABRZE
ADAM,ZAWADZKI,49101981796,TYCHY
ANTONI,CHĘĆ,53091424790,ZABRZE
PAWEŁ,SZŁAPA,98111752694,POZNAŃ
FILIP,KACZOROWSKI,92102117615,CZĘSTOCHOWA
JAN,ŚWIRSKI,53051708576,OPOLE
HENRYK,CHABEREK,85112817534,POZNAŃ
LAURA,NAZARKO,98121293167,SZCZECIN
ANTONINA,ŁYKO,89021951182,OLSZTYN
PIOTR,PUK,84020964010,POZNAŃ
JAKUB,TRYBULSKI,47122731794,ŁÓDŹ
MARTYNA,JAMROŻEK,69010316781,LUBLIN
BRUNO,GĘBALA,47022889376,BYDGOSZCZ
KLARA,TOŁOCZKO,77032564989,ŁÓDŹ
ARTUR,ĆWIKŁA,67101461151,ŁÓDŹ
KLARA,RYDEL,51031308427,RADOM
ŁUCJA,RUSIECKA,51092628865,KRAKÓW
JAN,KREKORA,48010728095,LUBLIN
MIŁOSZ,SMOLEŃSKI,61011283877,BYTOM
GABRIELA,FIUT,94120414203,ŁÓDŹ
GABRIELA,POLASZEK,79071803546,SOSNOWIEC
LAURA,BOHDANOWICZ,90011166302,LUBLIN
EMILIA,KORDAS,53050221461,RYBNIK
ALAN,KLYTA,52041931315,TYCHY
POLA,ZWIERZCHOWSKA,48062125468,RZESZÓW
JULIA,FLASZA,92122491708,LUBLIN
NADIA,BEDNARCZYK,80111278582,RYBNIK
NINA,MAGIEROWSKA,77101935607,WARSZAWA
PIOTR,RAKOWICZ,79021046490,SOSNOWIEC
OLIWIA,KOKOSZA,51090639808,BIAŁYSTOK
TYMON,PRUS,65102517733,GDYNIA
ARTUR,LESIK,51062574132,OPOLE
BARTŁOMIEJ,ZMARZŁY,74122782630,KATOWICE
ŁUCJA,FERFECKA,78010310764,GDYNIA
IGA,PRUCNAL,87030153666,CZĘSTOCHOWA
ANTONINA,MIODEK,94041210606,RZESZÓW
DOMINIK,WANG,58061254555,ŁÓDŹ
LILIANA,DOWNAR,86080752705,GDYNIA
LAURA,GRYC,82101217188,ZABRZE
MICHAŁ,BAR,57042130530,LUBLIN
KLARA,DULIŃSKA,82111332180,WROCŁAW
JAKUB,SŁOMA,97031349635,KRAKÓW
FRANCISZEK,MĄCZYŃSKI,74081293633,ZABRZE
NADIA,CYLWIK,97121173426,CZĘSTOCHOWA
MAJA,KANTORSKA,95062772961,ZABRZE
HELENA,BALIK,96031274600,TYCHY
WERONIKA,SZEWC,84041407941,TYCHY
SARA,SZRAMA,73050576181,ZABRZE
ANIELA,KUPIEC,81062688840,POZNAŃ
PAWEŁ,GADZINA,72010445298,SOSNOWIEC
ANNA,MACHURA,97050346327,BYTOM
KAROL,KOKOCIŃSKI,72122159158,KIELCE
RÓŻA,WIEWIÓRKA,65050575922,SZCZECIN
NELA,WITAK,82111976040,GDYNIA
TYMON,CUKIERSKI,91111195416,KRAKÓW
ROZALIA,SHEVCHUK,62012060122,RZESZÓW
LENA,BRACH,67072649389,RADOM
JULIA,BUDZISZEWSKA,79080861326,GDYNIA
MIA,CHOJNICKA,60051363041,BYTOM
ŁUCJA,OBUCHOWSKA,57112422624,ZABRZE
TYMOTEUSZ,KRZYSZTOFIAK,75082148811,SOSNOWIEC
FABIAN,ZAUCHA,85122519299,TYCHY
DANIEL,JASEK,64040525633,ZABRZE
OSKAR,WASIAK,73021768051,GDYNIA
TOMASZ,WIELECHOWSKI,94072270659,BYTOM
JAGODA,KUŚMIERZ,77040147363,RZESZÓW
NINA,GUMNA,72020848625,RADOM
IGNACY,ŁASOCHA,86042048657,OPOLE
LEON,NICPOŃ,60011431578,BIAŁYSTOK
HUBERT,OSOWSKI,76111547632,KRAKÓW
DANIEL,RAJTAR,97092190111,SZCZECIN
KRZYSZTOF,STOJEK,54080373076,ZABRZE
MIA,SZCZESIAK,69051949588,TORUŃ
IGNACY,TREPKA,77112843518,WROCŁAW
MARCELINA,PLUSKOTA,65050671160,SZCZECIN
WIKTOR,SZRAMKA,89051120578,KRAKÓW
ŁUCJA,MAZIARZ,76072441301,BYDGOSZCZ
WOJCIECH,ADAMIUK,51051238819,WARSZAWA
WOJCIECH,RUSZKIEWICZ,59030762470,POZNAŃ
NADIA,BIAŁECKA,67121563649,TORUŃ
OSKAR,PICH,91082052953,SZCZECIN
POLA,BEDNAREK,72092125489,CZĘSTOCHOWA
ŁUCJA,WITAS,88091395301,TYCHY
